"geoid","income","buildingAge","area","higherEduRate","marriageRate","commuteTime","liveAloneRate","maleRate","avgAge","Site_EUI__","BBL","buildingType"
360610069001,144490.814696486,103,118422,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,107.7,1006010047,"Other"
360610069001,144490.814696486,102,67500,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,129.2,1006010052,"Office"
360610063001,126172.566371681,57,82017,0.942408376963351,0.170745589072282,27.9259589652096,0.652212389380531,0.41855561412757,39.6502372166579,92.1,1005767501,"Multifamily Housing"
360610063001,126172.566371681,115,126756,0.942408376963351,0.170745589072282,27.9259589652096,0.652212389380531,0.41855561412757,39.6502372166579,84.3,1005770039,"Office"
360610063001,126172.566371681,113,93396,0.942408376963351,0.170745589072282,27.9259589652096,0.652212389380531,0.41855561412757,39.6502372166579,56.5,1005770042,"Multifamily Housing"
360610063001,126172.566371681,123,86117,0.942408376963351,0.170745589072282,27.9259589652096,0.652212389380531,0.41855561412757,39.6502372166579,115.4,1005770071,"College/University"
360610069001,144490.814696486,63,215890,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,42.9,1006030001,"Multifamily Housing"
360610069001,144490.814696486,112,154328,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,91.3,1006030028,"Office"
360610069001,144490.814696486,103,81040,0.871536523929471,0.211864406779661,28.8139269406393,0.498402555910543,0.55568356374808,37.5190092165899,37.1,1006030037,"Multifamily Housing"
360610037003,118900.911161731,99,281387,0.682196339434276,0.165634674922601,29.7190721649485,0.599088838268793,0.399723374827109,44.8741355463347,51.9,1005790030,"Self-Storage Facility"
360610037003,118900.911161731,101,164791,0.682196339434276,0.165634674922601,29.7190721649485,0.599088838268793,0.399723374827109,44.8741355463347,47.1,1005800022,"Self-Storage Facility"
360610037002,125471.014492754,93,68476,0.816216216216216,0.0949895615866388,24.8384,0.623188405797101,0.394941634241245,44.9105058365759,98.1,1005800060,"Office"
360610037002,125471.014492754,13,52155,0.816216216216216,0.0949895615866388,24.8384,0.623188405797101,0.394941634241245,44.9105058365759,110.4,1005800063,"Hotel"
360610037003,118900.911161731,11,404273,0.682196339434276,0.165634674922601,29.7190721649485,0.599088838268793,0.399723374827109,44.8741355463347,58.6,1005807501,"Office"
360610071002,129398.826979472,63,364679,0.75162925416365,0.1775,28.5803382663848,0.606060606060606,0.505854800936768,43.9045667447307,105.8,1006080039,"Multifamily Housing"
